***************************************************************
Quartus is a registered trademark of Intel Corporation in the
US and other countries.  Portions of the Quartus Prime software
code, and other portions of the code included in this download
or on this DVD, are licensed to Intel Corporation and are the
copyrighted property of third parties. For license details,
refer to the End User License Agreement at
http://fpgasoftware.intel.com/eula.
***************************************************************

2023.03.08.08:34:12 Info: Doing: qsys-script --pro --quartus-project=none --cmd=source /tmp/arc_694086162/alt9424_4077773134413491667.dir/0100_hbm_0_gen/params.tcl --script=/nfs/site/disks/swbld_archive_3/acds/22.4/94/linux64/quartus/../ip/altera/hbm/ip_top/ex_design/make_qsys.tcl
2023.03.08.08:34:17 Info: create_system 
2023.03.08.08:34:17 Info: set_project_property DEVICE_FAMILY Stratix 10
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 CTRL_CH0_INTERFACE Avalon-MM
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 CTRL_CH0_INTERFACE Avalon-MM
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_TST_START_ADDR 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_TST_START_ADDR 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_TST_START_ADDR 0
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_PC1_CMD2DATA 4
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_PC1_CMD2DATA 4
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_PC1_CMD2DATA 4
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design PLL_ADD_EXTRA_CLKS 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 PLL_ADD_EXTRA_CLKS 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 PLL_ADD_EXTRA_CLKS 0
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_TST_GEN_CMD 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_TST_GEN_CMD 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_TST_GEN_CMD 0
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_HBMC_PC0_WTP 10
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_HBMC_PC0_WTP 10
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_HBMC_PC0_WTP 10
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_SKETCH2 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_SKETCH2 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_SKETCH2 0
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_SKETCH1 3
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_SKETCH1 3
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_SKETCH1 3
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_CB_RREADY_BYPASS_EN false
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_CB_RREADY_BYPASS_EN false
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_CB_RREADY_BYPASS_EN false
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_HBMC_PC0_WTI 9
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_HBMC_PC0_WTI 9
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_HBMC_PC0_WTI 9
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_HBMC_PC0_WTA 15
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_HBMC_PC0_WTA 15
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_HBMC_PC0_WTA 15
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_WCQ_TIMEOUT_THRESHOLD 64
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_WCQ_TIMEOUT_THRESHOLD 64
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_WCQ_TIMEOUT_THRESHOLD 64
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design DIAG_MEM_VERBOSE_DIS false
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 DIAG_MEM_VERBOSE_DIS false
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 DIAG_MEM_VERBOSE_DIS false
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_CB_STRICT_MAJOR_MODE_EN true
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_CB_STRICT_MAJOR_MODE_EN true
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_CB_STRICT_MAJOR_MODE_EN true
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_HBMC_RFSH_AB_TO_VALID 141
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_HBMC_RFSH_AB_TO_VALID 141
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_HBMC_RFSH_AB_TO_VALID 141
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design PHY_HBM_DEVICE HBM_DEVICE_8GB_8HI
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 PHY_HBM_DEVICE HBM_DEVICE_8GB_8HI
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 PHY_HBM_DEVICE HBM_DEVICE_8GB_8HI
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_ADDR_SPRD false
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_ADDR_SPRD false
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_ADDR_SPRD false
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_CB_BYPASS_CATTRIP false
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_CB_BYPASS_CATTRIP false
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_CB_BYPASS_CATTRIP false
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_TEMP011_THROTTLE_RATIO 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_TEMP011_THROTTLE_RATIO 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_TEMP011_THROTTLE_RATIO 0
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design PHY_SW_0_MASTER_HONOR_REQ 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 PHY_SW_0_MASTER_HONOR_REQ 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 PHY_SW_0_MASTER_HONOR_REQ 0
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design PHY_RESET_DEBOUNCE_EN false
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 PHY_RESET_DEBOUNCE_EN false
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 PHY_RESET_DEBOUNCE_EN false
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design DIAG_HBMC_TEST_PATTERN 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 DIAG_HBMC_TEST_PATTERN 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 DIAG_HBMC_TEST_PATTERN 0
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_HBMC_MODES PROD
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_HBMC_MODES PROD
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_HBMC_MODES PROD
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design PHY_SW_0_SLAVE_0_SHARE_COUNT 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 PHY_SW_0_SLAVE_0_SHARE_COUNT 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 PHY_SW_0_SLAVE_0_SHARE_COUNT 0
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_RMPTREN false
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_RMPTREN false
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_RMPTREN false
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design PHY_SW_1_SLAVE_1_SHARE_COUNT 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 PHY_SW_1_SLAVE_1_SHARE_COUNT 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 PHY_SW_1_SLAVE_1_SHARE_COUNT 0
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_AWFIFO_RSVD_ENTRY 24
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_AWFIFO_RSVD_ENTRY 24
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_AWFIFO_RSVD_ENTRY 24
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CORE_CLK_MODE HR_ASYN
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CORE_CLK_MODE HR_ASYN
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CORE_CLK_MODE HR_ASYN
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design PHY_SW_2_SLAVE_2_SHARE_COUNT 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 PHY_SW_2_SLAVE_2_SHARE_COUNT 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 PHY_SW_2_SLAVE_2_SHARE_COUNT 0
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_HBMC_PC1_WTR_SBG 7
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_HBMC_PC1_WTR_SBG 7
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_HBMC_PC1_WTR_SBG 7
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_HBMC_PC0_RTRWTW_DBG 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_HBMC_PC0_RTRWTW_DBG 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_HBMC_PC0_RTRWTW_DBG 0
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_MMR_USER_RDWR false
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_MMR_USER_RDWR false
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_MMR_USER_RDWR false
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design PHY_SW_3_SLAVE_3_SHARE_COUNT 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 PHY_SW_3_SLAVE_3_SHARE_COUNT 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 PHY_SW_3_SLAVE_3_SHARE_COUNT 0
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_HBMC_CK_DIS_TO_POWER_DOWN 5
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_HBMC_CK_DIS_TO_POWER_DOWN 5
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_HBMC_CK_DIS_TO_POWER_DOWN 5
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_PC0_MAJOR_MODE_UPDATE_CNT false
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_PC0_MAJOR_MODE_UPDATE_CNT false
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_PC0_MAJOR_MODE_UPDATE_CNT false
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_MMR_SBOWN_DELAY 100
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_MMR_SBOWN_DELAY 100
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_MMR_SBOWN_DELAY 100
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design PHY_SW_3_MASTER_3_SHARE_COUNT 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 PHY_SW_3_MASTER_3_SHARE_COUNT 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 PHY_SW_3_MASTER_3_SHARE_COUNT 0
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design PHY_CORE_CLK_FREQ_MHZ 300.0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 PHY_CORE_CLK_FREQ_MHZ 300.0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 PHY_CORE_CLK_FREQ_MHZ 300.0
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_TEMP110_THROTTLE_RATIO 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_TEMP110_THROTTLE_RATIO 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_TEMP110_THROTTLE_RATIO 0
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_HBMC_PC1_RTRWTW_DBG 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_HBMC_PC1_RTRWTW_DBG 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_HBMC_PC1_RTRWTW_DBG 0
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_ADDR_ORDER BGRBC
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_ADDR_ORDER BGRBC
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_ADDR_ORDER BGRBC
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_HBM_TRRDS 4
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_HBM_TRRDS 4
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_HBM_TRRDS 4
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_HBM_TRRDL 4
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_HBM_TRRDL 4
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_HBM_TRRDL 4
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design PHY_AXI_SWITCH_2_EN false
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 PHY_AXI_SWITCH_2_EN false
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 PHY_AXI_SWITCH_2_EN false
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design PHY_SW_0_MASTER_3_SHARE_COUNT 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 PHY_SW_0_MASTER_3_SHARE_COUNT 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 PHY_SW_0_MASTER_3_SHARE_COUNT 0
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_HBMC_PC0_PTA 5
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_HBMC_PC0_PTA 5
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_HBMC_PC0_PTA 5
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_RFSH_IDLE_THRESHOLD 20
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_RFSH_IDLE_THRESHOLD 20
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_RFSH_IDLE_THRESHOLD 20
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design PLL_DISALLOW_EXTRA_CLKS true
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 PLL_DISALLOW_EXTRA_CLKS true
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 PLL_DISALLOW_EXTRA_CLKS true
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_HBMC_PC1_FIW_SHORT 5
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_HBMC_PC1_FIW_SHORT 5
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_HBMC_PC1_FIW_SHORT 5
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_SB_PRE_STALL_CYCLE 3
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_SB_PRE_STALL_CYCLE 3
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_SB_PRE_STALL_CYCLE 3
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design PHY_CONFIG_ENUM CONFIG_PHY_AND_HARD_CTRL
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 PHY_CONFIG_ENUM CONFIG_PHY_AND_HARD_CTRL
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 PHY_CONFIG_ENUM CONFIG_PHY_AND_HARD_CTRL
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_PC0_MAJOR_MODE_UPDATE_CFG false
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_PC0_MAJOR_MODE_UPDATE_CFG false
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_PC0_MAJOR_MODE_UPDATE_CFG false
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_HBMC_PC1_ATW 5
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_HBMC_PC1_ATW 5
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_HBMC_PC1_ATW 5
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_HBMC_PC1_ATR 5
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_HBMC_PC1_ATR 5
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_HBMC_PC1_ATR 5
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_HBM_TREFI 3120
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_HBM_TREFI 3120
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_HBM_TREFI 3120
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_HBMC_PC1_ATP 13
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_HBMC_PC1_ATP 13
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_HBMC_PC1_ATP 13
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_HBMC_SELF_RFSH_TO_CK_DIS 5
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_HBMC_SELF_RFSH_TO_CK_DIS 5
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_HBMC_SELF_RFSH_TO_CK_DIS 5
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_HBMC_PC1_ATI 13
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_HBMC_PC1_ATI 13
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_HBMC_PC1_ATI 13
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_HBMC_PC1_ATA 19
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_HBMC_PC1_ATA 19
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_HBMC_PC1_ATA 19
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_RFSH_POLICY RFSH_POLICY_FLEXIBLE
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_RFSH_POLICY RFSH_POLICY_FLEXIBLE
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_RFSH_POLICY RFSH_POLICY_FLEXIBLE
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_RESET_COUNT 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_RESET_COUNT 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_RESET_COUNT 0
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_HBMC_PC0_ITI_DBG 1
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_HBMC_PC0_ITI_DBG 1
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_HBMC_PC0_ITI_DBG 1
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_HBMC_BL 4
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_HBMC_BL 4
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_HBMC_BL 4
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_PC1_SRAM_INJS false
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_PC1_SRAM_INJS false
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_PC1_SRAM_INJS false
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_PC1_SRAM_INJD false
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_PC1_SRAM_INJD false
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_PC1_SRAM_INJD false
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_HBMC_SELF_RFSH_TO_VALID 109
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_HBMC_SELF_RFSH_TO_VALID 109
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_HBMC_SELF_RFSH_TO_VALID 109
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_HBMC_CK_DIS_TO_SELF_RFSH 5
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_HBMC_CK_DIS_TO_SELF_RFSH 5
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_HBMC_CK_DIS_TO_SELF_RFSH 5
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_P2HPEMUEN 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_P2HPEMUEN 0
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_P2HPEMUEN 0
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_HBM_TRTPL_BL4 5
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_HBM_TRTPL_BL4 5
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_HBM_TRTPL_BL4 5
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_PAR_LAT 1
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_PAR_LAT 1
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_PAR_LAT 1
2023.03.08.08:34:26 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_HBMC_RFSH_PB_BURST_GAP 1
2023.03.08.08:34:26 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_HBMC_RFSH_PB_BURST_GAP 1
